Saatcioglu and Grira 1999 Column BG-7	
65.49261	53.66817021
64.99302	50.99730699
64.49342	49.94581763
63.99383	47.72285714
63.49424	45.22426748
62.99464	43.65593921
62.49504	42.77672948
61.99545	40.76047416
61.49585	39.29551976
60.99626	38.00282675
60.49667	35.84875988
59.99707	32.55766565
59.49747	31.74734347
58.99788	31.28156839
58.49828	29.33421884
57.99869	27.62804255
57.49909	27.02443769
56.9995	23.35432827
56.4999	21.47587234
55.98308	20.17779331
55.48349	19.64308207
54.98389	16.28305167
54.48429	15.67942857
53.96747	13.31322796
53.4851	12.64606079
52.98551	12.31807295
52.48592	9.75049848
51.98632	7.561927052
51.48672	5.614536778
50.98713	5.49327538
50.48753	2.787870517
49.98794	2.046404863
49.48834	0.20237459
48.98875	-1.297102736
48.48915	-2.279753799
47.98956	-4.537257751
47.48996	-4.796356839
46.99037	-5.84793921
46.49077	-8.105440729
45.99118	-9.398206687
45.49158	-10.20860182
44.99199	-12.94848632
44.49239	-15.58500304
43.9928	-15.87857143
43.4932	-17.4469848
42.97638	-17.88375684
42.49401	-18.06860182
41.99442	-20.98077812
41.49482	-21.23990881
40.99523	-23.66970213
40.49563	-24.3078541
39.99604	-24.53252888
39.49644	-26.96232827
38.99685	-27.29038298
38.49725	-29.13446201
37.99765	-29.60032219
37.49806	-31.65114286
36.99847	-31.91027964
36.48164	-33.93201216
35.99928	-34.08242553
35.48245	-35.51841945
34.98286	-36.36331307
34.48326	-37.93175684
33.98367	-38.67328267
33.48407	-40.24173252
32.98448	-40.87990274
32.48488	-41.27688146
31.98529	-43.0865228
31.48569	-45.44744681
30.9861	-45.98224316
30.4865	-46.5515076
29.95245	-47.92398176
29.48731	-48.48251064
28.98771	-48.29375684
28.48812	-49.58657751
27.98853	-51.56850456
27.48893	-51.68986626
26.98933	-53.67179331
26.48974	-53.68978116
25.99014	-55.98179939
25.49055	-56.79226748
24.99095	-57.87837082
24.49136	-57.79299696
23.99176	-59.25810334
23.49217	-60.68877204
22.99257	-61.25805471
22.49298	-61.55167173
21.99338	-63.39580547
21.49379	-65.37775076
20.99419	-65.56802432
20.4946	-65.62048632
19.995	-65.7418845
19.49541	-67.1725228
18.99581	-68.2931307
18.49622	-68.79349544
17.99662	-69.15604863
17.49703	-69.3118541
16.99743	-72.56863222
16.49784	-72.51775076
15.99824	-72.57021277
15.49865	-74.58662614
14.99905	-74.91471125
14.48223	-76.38522796
13.99986	-76.5012766
13.48304	-78.10954407
12.98344	-78.26541033
12.48385	-79.42042553
11.98425	-80.23094225
11.48466	-81.17920973
10.98506	-81.3006079
10.48547	-82.83465046
9.985873	-82.40474164
9.486279	-84.76571429
8.986683	-85.09386018
8.487088	-86.28334347
7.987493	-86.23246201
7.487897	-87.07738602
6.988302	-88.23240122
6.488707	-88.93957447
5.989112	-89.23319149
5.489517	-91.1462614
4.989922	-91.12984802
4.490326	-92.31933131
3.990731	-92.6818845
3.491136	-93.83696049
2.991541	-93.61379939
2.491946	-95.52680851
1.992351	-95.51039514
1.492756	-96.76881459
0.9931607	-97.02802432
0.4935656	-97.39057751
-0.006029591	-96.9262614
-0.5056247	-97.87452888
-1.00522	-98.85732523
-1.504815	-101.0115502
-2.00441	-102.1666261
-2.504005	-102.942614
-3.020828	-102.2080243
-3.503196	-105.1148936
-4.002791	-105.2362918
-4.502386	-106.8737386
-5.019208	-107.1382979
-5.501576	-107.598845
-6.001172	-109.0640122
-6.500767	-109.5299088
-7.000362	-109.410152
-7.517184	-110.2604255
-8.016779	-111.3120973
-8.516374	-112.2259574
-9.015969	-112.5541033
-9.515564	-114.1914894
-10.03239	-114.9384195
-10.51475	-114.5376292
-11.01435	-116.3128875
-11.51394	-117.2266869
-12.01354	-118.0716717
-12.51313	-117.6072948
-13.01273	-119.6925836
-13.51233	-120.5031003
-14.01192	-120.6589058
-14.51152	-121.366079
-15.02834	-122.2508207
-15.51071	-122.780304
-16.04476	-122.7401216
-16.5099	-123.7810334
-17.00949	-124.7982371
-17.50909	-124.8506991
-18.00868	-126.2469301
-18.50828	-126.8506991
-19.00787	-126.076231
-19.50747	-127.7480851
-20.00706	-128.4551368
-20.50666	-129.4724012
-21.00625	-130.3862006
-21.50585	-130.1975076
-22.00544	-132.0071733
-22.50504	-132.3007903
-23.00463	-132.7666869
-23.52146	-133.6858967
-24.00382	-133.4917933
-24.50342	-135.1636474
-25.00302	-136.0775076
-25.50261	-137.3013982
-26.0022	-137.7672948
-26.5018	-138.5088754
-27.0014	-136.2183587
-27.50099	-140.1987234
-28.01781	-140.4288146
-28.50018	-140.7514894
-29.017	-142.1186018
-29.5166	-142.5500304
-30.01619	-141.6032827
-30.51579	-143.3095441
-31.01538	-144.3612158
-31.51498	-143.5522188
-32.01458	-145.9475988
-32.51417	-146.7580547
-33.01376	-146.5693009
-33.51336	-148.2066869
-34.01295	-148.7069909
-34.52978	-149.1438298
-35.01215	-150.121155
-35.52897	-151.5227356
-36.01133	-152.0865653
-36.51093	-152.4490578
-37.01052	-151.3644985
-37.51012	-153.6909422
-38.00972	-154.3979939
-38.50931	-154.5882675
-39.00891	-155.5364742
-39.5085	-156.1057143
-40.00809	-156.4682067
-40.50769	-156.9341033
-41.00729	-157.2621277
-41.50688	-157.5556839
-42.00648	-158.917386
-42.5233	-158.1826748
-43.00567	-159.9179939
-43.50526	-160.6250456
-44.02208	-161.1651672
-44.52168	-162.7680243
-45.02127	-162.682614
-45.50364	-163.9010942
-46.00324	-164.642614
-46.50283	-163.9369605
-47.00243	-165.5053495
-47.50202	-166.143465
-48.00162	-165.6790274
-48.50121	-168.1432219
-49.00081	-168.7468693
-49.5004	-169.0059574
-50.01723	-169.2704559
-50.51682	-169.495076
-51.01642	-170.2021277
-51.51601	-170.4956231
-52.01561	-171.0648024
-52.5152	-172.219696
-53.0148	-172.8233435
-53.53162	-173.5012158
-54.01399	-173.8583587
-54.51358	-173.635076
-55.01318	-174.7210334
-55.51277	-175.634772
-56.01237	-176.4106383
-56.51196	-175.9116717
-57.01156	-177.3077812
-57.51115	-177.0500304
-58.01075	-178.6183587
-58.51035	-179.1530699
-59.00994	-178.9297264
-59.50953	-180.2224316
-60.00913	-179.9990881
-60.50872	-181.5674164
-61.00832	-182.171003
-61.52514	-181.4706991
-62.00751	-181.8965957
-62.50711	-181.3631611
-63.0067	-184.1374468
-63.50629	-184.8787842
-64.00589	-182.5881459
-64.50549	-185.0523404
-65.00508	-184.9323404
-65.50468	-185.3980547
-66.00427	-187.0697264
-66.50387	-187.7421884
-67.00346	-187.4499088
-67.50306	-188.1223708
-68.00266	-188.7603647
-68.50225	-188.7093009
-69.00184	-189.8296657
-69.50143	-190.2953799
-70.00103	-190.65769
-70.50063	-190.2275988
-71.00022	-191.2100912
-71.53427	-191.8243769
-72.01664	-192.4914286
-72.51624	-192.8193313
-73.01583	-193.1471733
-73.51543	-193.716231
-74.01502	-194.4231003
-74.51462	-193.5795137
-75.03144	-195.1875988
-75.51381	-195.6134347
-76.0134	-195.3210942
-76.513	-195.1320973
-77.01259	-195.5633435
-77.51218	-195.9600608
-78.01178	-195.3920973
-78.51138	-195.409848
-79.01097	-196.9091793
-79.51057	-195.6520365
-80.01016	-197.1168389
-80.50976	-196.3421277
-81.00935	-196.8766565
-81.50895	-196.8943465
-82.00854	-195.8784802
-82.50814	-197.2054711
-81.99132	-161.900304
-81.49172	-157.1622492
-80.9749	-153.0734347
-80.49253	-151.0971429
-79.99294	-147.7028571
-79.49334	-144.8942249
-78.99374	-143.567234
-78.49415	-140.3796353
-77.99455	-138.2601216
-77.49496	-134.5556839
-76.99536	-130.9890578
-76.49577	-128.3527052
-75.99618	-125.1995137
-75.49658	-123.1834043
-74.99699	-120.4781155
-74.48016	-117.8019453
-73.9978	-114.9986626
-73.4982	-112.3278419
-72.9986	-109.4502736
-72.49901	-107.6408511
-71.99941	-103.7640729
-71.49982	-101.541155
-70.98299	-99.00279635
-70.4834	-96.84881459
-69.9838	-93.31659574
-69.48421	-91.92054711
-68.98461	-89.76656535
-68.48502	-87.02680851
-67.98543	-85.04504559
-67.48583	-81.47835866
-66.98624	-80.1512462
-66.48664	-77.68711246
-65.98705	-75.36079027
-65.48745	-73.51683891
-64.98785	-70.88048632
-64.48826	-68.72638298
-63.98866	-67.1925228
-63.48907	-65.72759878
-62.98947	-63.05671733
-62.48988	-61.55732523
-61.97306	-60.39706383
-61.49069	-57.86935562
-60.99109	-55.5430152
-60.4915	-54.38815198
-59.9919	-52.16516109
-59.49231	-50.2867234
-58.99271	-49.20075988
-58.49312	-46.94330699
-57.99352	-46.33971429
-57.49393	-44.59908207
-56.99433	-43.30637082
-56.49474	-41.66910638
-55.99514	-40.1007538
-55.47832	-39.07830395
-54.97872	-37.40657143
-54.49636	-35.94694833
-53.99676	-34.75758663
-53.49717	-33.1547538
-52.99757	-31.72420669
-52.49797	-30.01801216
-51.99838	-28.96646201
-51.49878	-27.01907599
-50.99919	-23.72793921
-50.4996	-22.98646809
-49.98277	-20.9303465
-49.48318	-20.56789058
-48.98358	-18.48266869
-48.48399	-17.2243769
-47.98439	-15.00132523
-47.48479	-14.91450456
-46.9852	-13.3116535
-46.48561	-10.81294833
-45.98601	-10.55383587
-45.48642	-8.399696049
-44.98682	-5.969913678
-44.48722	-5.193968389
-43.98763	-3.556644377
-43.48803	-1.81594772
-42.98844	-1.074463222
-42.48885	0.321684985
-41.98925	1.890102736
-41.48965	2.941707599
-40.99006	4.337851672
-40.49046	5.251624316
-39.99087	7.578072948
-39.49127	9.318778116
-38.99168	9.577920973
-38.49208	11.07744073
-37.99249	12.71479027
-37.49289	13.62857751
-36.9933	13.78435866
-36.4937	16.17972036
-35.99411	17.23133739
-35.46006	18.8449848
-34.99492	19.05893009
-34.49532	21.07530091
-33.99573	22.16137386
-33.49613	23.00627356
-32.99654	24.57471733
-32.49694	25.41961702
-31.99734	27.12589058
-31.49775	27.86742857
-30.99816	29.98716717
-30.49856	30.31524012
-29.98174	30.3041459
-29.49937	31.93613982
-28.99977	32.57431611
-28.48295	34.56161702
-27.98336	35.47543465
-27.48376	35.80351368
-26.98417	38.44009726
-26.48457	37.90680851
-25.98498	40.12992097
-25.48538	40.45801824
-24.98579	42.37103951
-24.48619	43.21595137
-23.9866	44.57769605
-23.487	44.87133739
-22.98741	46.47427356
-22.48781	46.80236474
-21.98822	49.197769
-21.48862	48.45777508
-20.98903	49.95733131
-20.48943	50.90562918
-19.98984	53.0253921
-19.49024	53.0778541
-18.99065	54.1639696
-18.47382	55.5311003
-17.99146	55.61264438
-17.49186	57.80132523
-16.99227	58.43953191
-16.49267	57.45832827
-15.99307	60.26720973
-15.49348	61.14662614
-14.99388	61.02680851
-14.49429	62.28516717
-13.99469	62.57884498
-13.4951	64.56079027
-12.9955	65.19902736
-12.49591	65.1481459
-11.99631	65.92413374
-11.49672	66.73465046
-10.99712	67.20054711
-10.49753	68.9068693
-9.997932	68.89045593
-9.498337	70.59677812
-8.998742	69.78784195
-8.499146	71.90765957
-7.999552	72.40802432
-7.499957	73.49416413
-6.983134	74.5512462
-6.483539	74.12133739
-5.983944	75.82765957
-5.484349	76.67258359
-4.984754	78.10328267
-4.485158	78.77592705
-3.985563	79.34522796
-3.485968	79.50109422
-2.986373	81.03513678
-2.486778	81.15653495
-1.987183	82.96620061
-1.487588	83.60443769
-0.9879924	84.86285714
-0.4883973	84.98419453
0.01119782	84.96778116
0.510793	85.74382979
1.010388	86.5887538
1.509983	87.05471125
2.009578	87.93410334
2.509173	88.33112462
3.008769	90.45094225
3.508364	91.05471125
4.007959	90.65927052
4.507554	91.81428571
5.007149	92.59033435
5.506744	92.29823708
6.00634	94.07349544
6.505935	94.57386018
7.00553	95.34990881
7.505125	95.74693009
8.021948	96.4249848
8.504315	97.1956231
9.003911	98.00613982
9.503506	99.29896657
10.0031	99.28255319
10.5027	101.40231
11.00229	101.6270517
11.50189	102.2308207
12.00148	102.2488754
12.5183	103.7193313
13.00067	104.9724012
13.50027	102.9919757
14.01709	106.0474164
14.51668	105.6519757
15.01628	107.0482067
15.51587	107.2729483
16.01547	108.290152
16.51506	107.6190881
17.01466	109.6010334
17.51426	109.6190274
18.01385	111.3942249
18.51344	110.0685106
19.01304	112.4638906
19.51264	112.7231003
20.01223	113.6714286
20.51183	114.2406687
21.01142	115.0511246
21.52824	115.7291793
22.01061	116.8443769
22.51021	115.4497264
23.0098	118.0518541
23.5094	118.4832827
24.00899	118.4668693
24.50859	119.8285714
25.00818	118.8474164
25.50778	121.5184195
26.00737	121.1918541
26.50697	123.2082675
27.00656	123.2606687
27.50616	124.208997
28.00575	124.5370213
28.50535	125.5542249
29.00494	126.7092401
29.50454	126.6582979
30.00413	127.2275988
30.50373	128.5548936
31.00332	128.2972036
31.50292	129.9001216
32.00251	130.4693617
32.50211	130.7629787
33.00171	131.9179939
33.5013	132.2460182
34.00089	132.3329483
34.50049	133.6257143
35.00008	132.9201216
35.51691	134.9074164
36.0165	135.5111246
36.5161	135.7358055
37.01569	137.2353799
37.51529	136.5641945
38.01488	138.304924
38.51448	138.839696
39.0313	139.3798176
39.51367	140.667234
40.01326	141.0297264
40.51286	140.9099088
41.01245	142.1682675
41.51205	142.6341033
42.01164	143.4100304
42.51124	144.2548936
43.01083	142.9979939
43.51043	145.6345289
44.01003	146.1348328
44.50962	145.8426748
45.00922	147.6867477
45.50881	147.1878419
46.0084	148.756231
46.508	149.6010942
47.0076	149.6879027
47.50719	151.0495441
48.00679	150.5851064
48.50638	150.5341033
49.00598	152.6882675
49.50557	152.9817629
50.00517	153.2753799
50.50476	153.5
51.00436	154.000304
51.50395	154.466079
52.00355	154.415076
52.50314	155.156535
53.00274	155.2088754
53.50233	156.4327052
54.00193	154.1076596
54.50152	156.7441337
55.00112	158.3813982
55.50071	159.3984802
56.00031	159.2440729
56.51713	159.9220061
57.01673	160.8012158
57.53355	161.7547112
58.01591	161.9395137
58.51551	162.1986018
59.01511	162.6299088
59.5147	163.922614
60.0143	164.3194529
60.51389	164.6129483
61.01349	163.9761702
61.53031	165.4120365
62.01268	165.9068693
62.51227	166.9239514
63.01187	167.3552584
63.51146	167.3041945
64.01106	168.1834043
64.51065	168.3734954
65.01025	168.8392097
65.50984	170.1663222
66.00944	170.6665653
66.50903	170.0986626
67.04308	170.4027964
67.50822	169.9620061
68.00782	170.841155
68.50742	170.2387842
69.00701	171.634772
69.50661	171.3769605
70.0062	172.5662614
70.5058	173.7555015
71.00539	173.5665653
71.50498	174.5490578
72.00458	174.2567781
72.50417	174.2400608
73.00377	175.0159271
73.50336	175.0336778
74.00296	175.9817021
74.50256	175.9305775
75.00215	175.3970821
75.50175	175.8972036
76.00134	176.5696049
76.50094	176.6218237
77.00053	176.5017629
77.51736	179.1779331
78.01695	176.7148936
78.51655	178.2141641
79.01614	178.5420061
79.51573	178.9043161
80.01533	179.438845
80.51492	179.1809119
81.01452	180.0944681
81.51411	178.4928267
82.01371	180.44
82.51331	177.1844985
83.0129	179.5451064
83.5125	180.3208511
84.01209	179.2359878
84.51169	179.0125228
85.01128	180.2361094
85.51088	180.5983587
86.01048	179.892462
86.51006	179.5655927
87.00966	181.0993313
87.50925	181.0824924
88.00885	181.3413374
88.50845	179.6707599
89.00804	181.1010334
89.50764	182.1523404
90.00723	181.1018845
90.50683	181.6363526
91.00642	182.3431003
91.50602	182.4641337
92.00562	182.6195745
92.50521	181.672462
93.00481	181.7934347
93.5044	182.121155
94.00399	181.7942249
94.50359	181.9151976
95.00318	183.2421277
95.50278	183.5009119
96.00237	182.2091793
96.50197	182.8125228
97.00156	183.0024316
97.50116	182.7099088
98.01798	182.2504559
98.50035	183.2618845
99.01717	181.1830395
99.51677	182.268693
100.0336	171.6794529
99.49954	142.0197568
98.99995	135.5935562
98.48312	132.3318541
97.98353	127.7662006
97.48393	123.6829179
96.98434	122.183769
96.48474	118.3416413
95.98515	115.7398784
95.48555	112.4490578
94.98595	108.1590274
94.48636	104.3857751
93.98676	103.6102128
93.48717	99.63021277
92.98758	95.06449848
92.48798	94.70237082
91.98839	94.03009119
91.48879	89.84334347
90.97197	86.27148936
90.4896	83.95069909
89.99001	80.79762918
89.47318	78.05270517
88.99081	75.52516717
88.49122	70.75270517
87.99162	70.01148936
87.49203	67.20291793
86.99243	66.90960486
86.49284	64.27337386
85.99324	61.12024316
85.49365	58.5873617
84.99406	55.64099088
84.49446	53.96945897
83.99487	51.95335562
83.49527	49.93726444
82.99567	47.09423708
82.49608	45.04368389
81.99648	43.0620304
81.47966	40.59263222
80.99729	39.89117325
80.4977	37.04813982
79.9981	35.3076535
79.4985	33.94618237
78.99891	32.27460182
78.49931	31.22320973
77.99973	29.79282067
77.4829	27.805769
76.98331	25.68624316
76.48371	24.703769
75.98412	23.37671733
75.48452	21.77401824
74.98492	21.10159878
74.48533	18.63753799
73.98573	17.00036474
73.48614	15.53548328
72.98654	15.65552584
72.48695	13.12252888
71.98735	11.34753191
71.48775	10.12381763
70.98816	8.486638298
70.48856	7.297379939
69.98898	5.866930699
69.48938	4.815468085
68.98978	3.591745897
68.49019	1.609987842
67.97337	-0.377122918
67.491	-0.906401824
66.9914	-1.785590881
66.49181	-3.801804863
65.99221	-4.612091793
65.49261	-6.903951368
64.99302	-7.23187234
64.49342	-8.800182371
63.99383	-10.29958055
63.49424	-11.79897872
62.99464	-12.60930091
62.49504	-14.69444377
61.99545	-14.26436474
61.47863	-16.87172036
60.99626	-17.36657751
60.49667	-19.21054103
59.99707	-19.95196353
59.49747	-21.48584195
58.99788	-21.84824924
58.49828	-22.79640122
57.99869	-24.19248024
57.49909	-25.79528267
56.9995	-27.1568997
56.4999	-28.17397568
55.98308	-29.19641945
55.48349	-30.52358663
54.98389	-30.88602432
54.48429	-32.04093617
53.9847	-33.23029179
53.4851	-33.4893617
52.98551	-34.95437082
52.45146	-36.4301155
51.98632	-36.29945897
51.48672	-38.0401155
50.98713	-38.12692401
50.48753	-40.14322796
49.98794	-42.05617021
49.48834	-42.62536778
48.98875	-42.22980547
48.48915	-43.97046201
47.98956	-45.43550152
47.48996	-45.97025532
46.99037	-46.22935562
46.49077	-48.14231611
45.99118	-48.40142249
45.49158	-50.17654711
44.99199	-50.71130091
44.47517	-50.83797568
43.9928	-52.15982371
43.4932	-53.41815198
42.99361	-53.36716717
42.47678	-54.07958055
41.99442	-55.33254103
41.49482	-56.24631611
40.99523	-56.88444985
40.4784	-57.76915502
39.99604	-59.74567781
39.49644	-60.00480851
38.99685	-60.74632219
38.49725	-61.24662614
37.99765	-62.57386018
37.49806	-63.79775076
36.99847	-64.19477204
36.49887	-64.69507599
35.99928	-66.22905775
35.48245	-66.97592705
34.98286	-64.96109422
34.48326	-67.73544073
33.98367	-69.06273556
33.48407	-68.04705167
32.98448	-70.47683891
32.48488	-70.87386018
31.98529	-71.13300912
31.48569	-72.11574468
30.9861	-72.75386018
30.4865	-74.35677812
29.98691	-74.44370821
29.48731	-75.80541033
28.98771	-76.40911854
28.48812	-76.39264438
27.98853	-77.78887538
27.48893	-78.77161094
26.98933	-78.27276596
26.48974	-80.08237082
25.99014	-81.16851064
25.49055	-79.91167173
24.99095	-81.99696049
24.49136	-83.59993921
23.99176	-83.75574468
23.49217	-84.22164134
22.99257	-85.27325228
22.49298	-86.6350152
21.99338	-86.89422492
21.49379	-86.98115502
20.99419	-88.30844985
20.4946	-89.39452888
19.97778	-89.5212766
19.49541	-88.46577508
18.99581	-89.93094225
18.49622	-90.87920973
17.99662	-89.96693009
17.49703	-91.15641337
16.99743	-91.82905775
16.49784	-92.53617021
15.99824	-94.07021277
15.49865	-94.98407295
14.99905	-94.72644377
14.49946	-95.15793313
13.99986	-93.76328267
13.48304	-96.95653495
12.98344	-97.73258359
12.48385	-97.88838906
11.98425	-98.83671733
11.48466	-98.40680851
10.98506	-99.45848024
10.48547	-99.51094225
9.985873	-101.5618237
9.486279	-101.9243769
8.986683	-102.7693009
8.487088	-102.7184195
7.987493	-103.6322796
7.487897	-104.7184195
6.988302	-103.9784195
6.488707	-105.8570213
5.989112	-106.2885106
5.489517	-105.6863222
4.989922	-107.5993921
4.490326	-107.5829179
3.990731	-108.1178116
3.491136	-108.5148328
2.991541	-108.3261398
2.491946	-109.8601824
1.992351	-111.7043161
1.492756	-112.3770213
0.9931607	-112.326079
0.4935656	-113.9635258
-0.006029591	-114.4294225
-0.5056247	-114.137386
-1.00522	-115.5680851
-1.504815	-116.5508207
-2.00441	-116.4999392
-2.504005	-117.4482675
-3.003601	-118.189848
-3.503196	-117.8288754
-4.002791	-119.1561702
-4.502386	-120.0700304
-5.001981	-119.6745897
-5.501576	-121.656535
-6.001172	-121.9502128
-6.500767	-122.4850456
-7.000362	-123.50231
-7.517184	-124.1114286
-8.016779	-123.7503951
-8.516374	-125.1122188
-9.015969	-125.440304
-9.515564	-125.5617021
-10.01516	-125.7519757
-10.51475	-126.4246809
-11.01435	-126.752766
-11.53117	-127.499696
-12.01354	-128.1325228
-12.51313	-128.1161094
-13.01273	-129.1677812
-13.51233	-130.4606079
-14.01192	-131.2366565
-14.51152	-130.910152
-15.01111	-131.8239514
-15.51071	-132.3932523
-16.0103	-133.3415805
-16.5099	-133.9452888
-17.00949	-134.4112462
